uf,codigo_uf,codigo_municipio,municipio,populacao
MG,31,34103,Itueta, 6 055
MG,31,34202,Ituiutaba, 102 217
MG,31,34301,Itumirim, 6 638
MG,31,34400,Iturama, 38 295
MG,31,34509,Itutinga, 4 217
MG,31,34608,Jaboticatubas, 20 406
MG,31,34707,Jacinto, 11 042
MG,31,34806,Jacuí, 7 495
MG,31,34905,Jacutinga, 25 525
MG,31,35001,Jaguaraçu, 3 092
MG,31,35050,Jaíba, 37 660
MG,31,35076,Jampruca, 4 296
MG,31,35100,Janaúba, 70 699
MG,31,35209,Januária, 65 150
MG,31,35308,Japaraíba, 4 506
MG,31,35357,Japonvar, 8 127
MG,31,35407,Jeceaba, 6 197
MG,31,35456,Jenipapo de Minas, 6 100
MG,31,35506,Jequeri, 12 419
MG,31,35605,Jequitaí, 6 484
MG,31,35704,Jequitibá, 5 883
MG,31,35803,Jequitinhonha, 24 007
MG,31,35902,Jesuânia, 5 138
MG,31,36009,Joaíma, 13 888
MG,31,36108,Joanésia, 4 329
MG,31,36207,João Monlevade, 80 187
MG,31,36306,João Pinheiro, 46 801
MG,31,36405,Joaquim Felício, 3 854
MG,31,36504,Jordânia, 10 304
MG,31,36520,José Gonçalves de Minas, 3 969
MG,31,36553,José Raydan, 4 268
MG,31,36579,Josenópolis, 3 630
MG,31,36603,Nova União, 5 909
MG,31,36652,Juatuba, 30 716
MG,31,36702,Juiz de Fora, 540 756
MG,31,36801,Juramento, 3 768
MG,31,36900,Juruaia, 11 084
MG,31,36959,Juvenília, 5 789
MG,31,37007,Ladainha, 14 383
MG,31,37106,Lagamar, 6 631
MG,31,37205,Lagoa da Prata, 51 412
MG,31,37304,Lagoa dos Patos, 3 313
MG,31,37403,Lagoa Dourada, 12 769
MG,31,37502,Lagoa Formosa, 18 904
MG,31,37536,Lagoa Grande, 8 969
MG,31,37601,Lagoa Santa, 75 145
MG,31,37700,Lajinha, 20 835
MG,31,37809,Lambari, 20 414
MG,31,37908,Lamim, 3 184
MG,31,38005,Laranjal, 5 963
MG,31,38104,Lassance, 7 124
MG,31,38203,Lavras, 104 761
MG,31,38302,Leandro Ferreira, 3 199
MG,31,38351,Leme do Prado, 4 341
MG,31,38401,Leopoldina, 51 145
MG,31,38500,Liberdade, 4 737
MG,31,38609,Lima Duarte, 17 221
MG,31,38625,Limeira do Oeste, 8 687
MG,31,38658,Lontra, 8 790
MG,31,38674,Luisburgo, 6 956
MG,31,38682,Luislândia, 6 210
MG,31,38708,Luminárias, 5 586
MG,31,38807,Luz, 17 875
MG,31,38906,Machacalis, 6 487
MG,31,39003,Machado, 37 684
MG,31,39102,Madre de Deus de Minas, 5 191
MG,31,39201,Malacacheta, 17 516
MG,31,39250,Mamonas, 5 997
MG,31,39300,Manga, 18 886
MG,31,39409,Manhuaçu, 91 886
MG,31,39508,Manhumirim, 20 613
MG,31,39607,Mantena, 26 535
MG,31,39706,Maravilhas, 7 333
MG,31,39805,Mar de Espanha, 12 721
MG,31,39904,Maria da Fé, 14 247
MG,31,40001,Mariana, 61 387
MG,31,40100,Marilac, 4 224
MG,31,40159,Mário Campos, 15 900
MG,31,40209,Maripá de Minas, 3 387
MG,31,40308,Marliéria, 4 592
MG,31,40407,Marmelópolis, 3 200
MG,31,40506,Martinho Campos, 14 003
MG,31,40530,Martins Soares, 8 396
MG,31,40555,Mata Verde, 9 112
MG,31,40605,Materlândia, 3 963
MG,31,40704,Mateus Leme, 37 841
MG,31,40803,Matias Barbosa, 14 121
MG,31,40852,Matias Cardoso, 8 895
MG,31,40902,Matipó, 18 552
MG,31,41009,Mato Verde, 12 038
MG,31,41108,Matozinhos, 37 618
MG,31,41207,Matutina, 3 814
MG,31,41306,Medeiros, 3 900
MG,31,41405,Medina, 20 156
MG,31,41504,Mendes Pimentel, 5 606
MG,31,41603,Mercês, 10 373
MG,31,41702,Mesquita, 5 040
MG,31,41801,Minas Novas, 24 405
MG,31,41900,Minduri, 3 741
MG,31,42007,Mirabela, 13 651
MG,31,42106,Miradouro, 8 968
MG,31,42205,Miraí, 13 633
MG,31,42254,Miravânia, 3 985
MG,31,42304,Moeda, 5 125
MG,31,42403,Moema, 7 548
MG,31,42502,Monjolos, 2 169
MG,31,42601,Monsenhor Paulo, 8 340
MG,31,42700,Montalvânia, 14 060
MG,31,42809,Monte Alegre de Minas, 20 170
MG,31,42908,Monte Azul, 20 328
MG,31,43005,Monte Belo, 13 046
MG,31,43104,Monte Carmelo, 47 692
MG,31,43153,Monte Formoso, 4 381
MG,31,43203,Monte Santo de Minas, 20 890
MG,31,43302,Montes Claros, 414 240
MG,31,43401,Monte Sião, 24 089
MG,31,43450,Montezuma, 6 888
MG,31,43500,Morada Nova de Minas, 9 067
MG,31,43609,Morro da Garça, 2 411
MG,31,43708,Morro do Pilar, 3 133
MG,31,43807,Munhoz, 7 451
MG,31,43906,Muriaé, 104 108
MG,31,44003,Mutum, 27 635
MG,31,44102,Muzambinho, 21 891
MG,31,44201,Nacip Raydan, 2 459
MG,31,44300,Nanuque, 35 038
MG,31,44359,Naque, 6 303
MG,31,44375,Natalândia, 3 520
MG,31,44409,Natércia, 4 691
MG,31,44508,Nazareno, 8 179
MG,31,44607,Nepomuceno, 25 018
MG,31,44656,Ninheira, 10 588
MG,31,44672,Nova Belém, 3 151
MG,31,44706,Nova Era, 17 438
MG,31,44805,Nova Lima, 111 697
MG,31,44904,Nova Módica, 3 663
MG,31,45000,Nova Ponte, 14 598
MG,31,45059,Nova Porteirinha, 6 706
MG,31,45109,Nova Resende, 16 387
MG,31,45208,Nova Serrana, 105 552
MG,31,45307,Novo Cruzeiro, 26 975
MG,31,45356,Novo Oriente de Minas, 10 275
MG,31,45372,Novorizonte, 4 571
MG,31,45406,Olaria, 1 945
MG,31,45455,Olhos-d'Água, 5 385
MG,31,45505,Olímpio Noronha, 2 555
MG,31,45604,Oliveira, 39 262
MG,31,45703,Oliveira Fortes, 2 027
MG,31,45802,Onça de Pitangui, 2 969
MG,31,45851,Oratórios, 4 917
MG,31,45877,Orizânia, 8 437
MG,31,45901,Ouro Branco, 38 724
MG,31,46008,Ouro Fino, 32 094
MG,31,46107,Ouro Preto, 74 821
MG,31,46206,Ouro Verde de Minas, 5 757
MG,31,46255,Padre Carvalho, 5 058
MG,31,46305,Padre Paraíso, 17 334
MG,31,46404,Paineiras, 4 224
MG,31,46503,Pains, 8 142
MG,31,46552,Pai Pedro, 5 551
MG,31,46602,Paiva, 1 474
MG,31,46701,Palma, 5 707
MG,31,46750,Palmópolis, 6 301
MG,31,46909,Papagaios, 13 920
MG,31,47006,Paracatu, 94 023
MG,31,47105,Pará de Minas, 97 139
MG,31,47204,Paraguaçu, 21 723
MG,31,47303,Paraisópolis, 20 445
MG,31,47402,Paraopeba, 24 107
MG,31,47501,Passabém, 1 600
MG,31,47600,Passa Quatro, 15 515
MG,31,47709,Passa Tempo, 8 473
MG,31,47808,Passa Vinte, 2 233
MG,31,47907,Passos, 111 939
MG,31,47956,Patis, 4 837
MG,31,48004,Patos de Minas, 159 235
MG,31,48103,Patrocínio, 89 826
MG,31,48202,Patrocínio do Muriaé, 5 576
MG,31,48301,Paula Cândido, 8 659
MG,31,48400,Paulistas, 4 389
MG,31,48509,Pavão, 8 047
MG,31,48608,Peçanha, 17 446
MG,31,48707,Pedra Azul, 24 410
MG,31,48756,Pedra Bonita, 7 320
MG,31,48806,Pedra do Anta, 3 311
MG,31,48905,Pedra do Indaiá, 4 112
MG,31,49002,Pedra Dourada, 2 757
MG,31,49101,Pedralva, 10 760
MG,31,49150,Pedras de Maria da Cruz, 10 433
MG,31,49200,Pedrinópolis, 3 344
MG,31,49309,Pedro Leopoldo, 62 580
MG,31,49408,Pedro Teixeira, 1 810
MG,31,49507,Pequeri, 3 351
MG,31,49606,Pequi, 4 155
MG,31,49705,Perdigão, 12 268
MG,31,49804,Perdizes, 17 151
MG,31,49903,Perdões, 21 384
MG,31,49952,Periquito, 6 553
MG,31,50000,Pescador, 3 570
MG,31,50109,Piau, 2 796
MG,31,50158,Piedade de Caratinga, 8 529
MG,31,50208,Piedade de Ponte Nova, 3 976
MG,31,50307,Piedade do Rio Grande, 4 604
MG,31,50406,Piedade dos Gerais, 5 019
MG,31,50505,Pimenta, 8 563
MG,31,50539,Pingo-d'Água, 4 706
MG,31,50570,Pintópolis, 7 084
MG,31,50604,Piracema, 6 700
MG,31,50703,Pirajuba, 5 537
MG,31,50802,Piranga, 17 018
MG,31,50901,Piranguçu, 6 041
MG,31,51008,Piranguinho, 9 120
MG,31,51107,Pirapetinga, 11 077
MG,31,51206,Pirapora, 55 606
MG,31,51305,Piraúba, 11 610
MG,31,51404,Pitangui, 26 685
MG,31,51503,Piumhi, 36 062
MG,31,51602,Planura, 11 145
MG,31,51701,Poço Fundo, 16 390
MG,31,51800,Poços de Caldas, 163 742
MG,31,51909,Pocrane, 8 350
MG,31,52006,Pompéu, 31 047
MG,31,52105,Ponte Nova, 57 776
MG,31,52131,Ponto Chique, 3 747
MG,31,52170,Ponto dos Volantes, 10 883
MG,31,52204,Porteirinha, 37 438
MG,31,52303,Porto Firme, 10 569
MG,31,52402,Poté, 13 666
MG,31,52501,Pouso Alegre, 152 217
MG,31,52600,Pouso Alto, 6 566
MG,31,52709,Prados, 9 048
MG,31,52808,Prata, 28 342
MG,31,52907,Pratápolis, 8 406
MG,31,53004,Pratinha, 3 559
MG,31,53103,Presidente Bernardes, 4 850
MG,31,53202,Presidente Juscelino, 3 465
MG,31,53301,Presidente Kubitschek, 3 071
MG,31,53400,Presidente Olegário, 18 765
MG,31,53509,Alto Jequitibá, 8 397
MG,31,53608,Prudente de Morais, 11 466
MG,31,53707,Quartel Geral, 3 179
MG,31,53806,Queluzito, 1 770
MG,31,53905,Raposos, 16 279
MG,31,54002,Raul Soares, 23 423
MG,31,54101,Recreio, 11 007
MG,31,54150,Reduto, 7 848
MG,31,54200,Resende Costa, 11 230
MG,31,54309,Resplendor, 17 226
MG,31,54408,Ressaquinha, 4 548
MG,31,54457,Riachinho, 6 863
MG,31,54507,Riacho dos Machados, 8 756
MG,31,54606,Ribeirão das Neves, 329 794
MG,31,54705,Ribeirão Vermelho, 4 080
MG,31,54804,Rio Acima, 10 261
MG,31,54903,Rio Casca, 12 789
MG,31,55009,Rio Doce, 2 484
MG,31,55108,Rio do Prado, 4 639
MG,31,55207,Rio Espera, 5 429
MG,31,55306,Rio Manso, 5 568
MG,31,55405,Rio Novo, 8 518
MG,31,55504,Rio Paranaíba, 14 532
MG,31,55603,Rio Pardo de Minas, 28 271
MG,31,55702,Rio Piracicaba, 14 631
MG,31,55801,Rio Pomba, 17 443
MG,31,55900,Rio Preto, 5 141
MG,31,56007,Rio Vermelho, 12 641
MG,31,56106,Ritápolis, 4 994
MG,31,56205,Rochedo de Minas, 2 291
MG,31,56304,Rodeiro, 8 664
MG,31,56403,Romaria, 3 386
MG,31,56452,Rosário da Limeira, 4 734
MG,31,56502,Rubelita, 5 679
MG,31,56601,Rubim, 10 298
MG,31,56700,Sabará, 129 380
MG,31,56809,Sabinópolis, 14 240
MG,31,56908,Sacramento, 26 670
MG,31,57005,Salinas, 40 178
MG,31,57104,Salto da Divisa, 6 110
MG,31,57203,Santa Bárbara, 30 466
MG,31,57252,Santa Bárbara do Leste, 8 458
MG,31,57278,Santa Bárbara do Monte Verde, 3 095
MG,31,57302,Santa Bárbara do Tugúrio, 4 208
MG,31,57336,Santa Cruz de Minas, 8 109
MG,31,57377,Santa Cruz de Salinas, 3 910
MG,31,57401,Santa Cruz do Escalvado, 4 673
MG,31,57500,Santa Efigênia de Minas, 4 039
MG,31,57609,Santa Fé de Minas, 3 522
MG,31,57658,Santa Helena de Minas, 5 938
MG,31,57708,Santa Juliana, 15 734
MG,31,57807,Santa Luzia, 219 132
MG,31,57906,Santa Margarida, 16 395
MG,31,58003,Santa Maria de Itabira, 10 485
MG,31,58102,Santa Maria do Salto, 4 755
MG,31,58201,Santa Maria do Suaçuí, 12 788
MG,31,58300,Santana da Vargem, 6 691
MG,31,58409,Santana de Cataguases, 3 489
MG,31,58508,Santana de Pirapama, 7 030
MG,31,58607,Santana do Deserto, 3 747
MG,31,58706,Santana do Garambéu, 2 137
MG,31,58805,Santana do Jacaré, 4 214
MG,31,58904,Santana do Manhuaçu, 8 987
MG,31,58953,Santana do Paraíso, 44 800
MG,31,59001,Santana do Riacho, 5 313
MG,31,59100,Santana dos Montes, 3 469
MG,31,59209,Santa Rita de Caldas, 8 460
MG,31,59308,Santa Rita de Jacutinga, 4 755
MG,31,59357,Santa Rita de Minas, 6 773
MG,31,59407,Santa Rita de Ibitipoca, 3 301
MG,31,59506,Santa Rita do Itueto, 5 826
MG,31,59605,Santa Rita do Sapucaí, 40 635
MG,31,59704,Santa Rosa da Serra, 3 382
MG,31,59803,Santa Vitória, 20 973
MG,31,59902,Santo Antônio do Amparo, 17 285
MG,31,60009,Santo Antônio do Aventureiro, 3 769
MG,31,60108,Santo Antônio do Grama, 4 229
MG,31,60207,Santo Antônio do Itambé, 3 915
MG,31,60306,Santo Antônio do Jacinto, 10 327
MG,31,60405,Santo Antônio do Monte, 27 295
MG,31,60454,Santo Antônio do Retiro, 6 629
MG,31,60504,Santo Antônio do Rio Abaixo, 1 808
MG,31,60603,Santo Hipólito, 2 717
MG,31,60702,Santos Dumont, 42 406
MG,31,60801,São Bento Abade, 4 713
MG,31,60900,São Brás do Suaçuí, 3 989
MG,31,60959,São Domingos das Dores, 5 626
MG,31,61007,São Domingos do Prata, 17 392
MG,31,61056,São Félix de Minas, 3 200
MG,31,61106,São Francisco, 52 762
MG,31,61205,São Francisco de Paula, 6 187
MG,31,61304,São Francisco de Sales, 5 732
MG,31,61403,São Francisco do Glória, 4 800
MG,31,61502,São Geraldo, 10 282
MG,31,61601,São Geraldo da Piedade, 3 305
MG,31,61650,São Geraldo do Baixio, 3 143
MG,31,61700,São Gonçalo do Abaeté, 7 375
MG,31,61809,São Gonçalo do Pará, 11 770
MG,31,61908,São Gonçalo do Rio Abaixo, 11 850
MG,31,62005,São Gonçalo do Sapucaí, 23 959
MG,31,62104,São Gotardo, 40 910
MG,31,62203,São João Batista do Glória, 7 652
MG,31,62252,São João da Lagoa, 4 822
MG,31,62302,São João da Mata, 2 914
MG,31,62401,São João da Ponte, 23 930
MG,31,62450,São João das Missões, 13 024
MG,31,62500,São João del Rei, 90 225
MG,31,62559,São João do Manhuaçu, 11 246
MG,31,62575,São João do Manteninha, 5 331
MG,31,62609,São João do Oriente, 7 070
MG,31,62658,São João do Pacuí, 3 972
MG,31,62708,São João do Paraíso, 23 910
MG,31,62807,São João Evangelista, 15 315
MG,31,62906,São João Nepomuceno, 25 565
MG,31,62922,São Joaquim de Bicas, 34 348
MG,31,62948,São José da Barra, 7 793
MG,31,62955,São José da Lapa, 26 090
MG,31,63003,São José da Safira, 3 806
MG,31,63102,São José da Varginha, 4 536
MG,31,63201,São José do Alegre, 4 133
MG,31,63300,São José do Divino, 3 464
MG,31,63409,São José do Goiabal, 5 396
MG,31,63508,São José do Jacuri, 6 197
MG,31,63607,São José do Mantimento, 2 753
MG,31,63706,São Lourenço, 44 798
MG,31,63805,São Miguel do Anta, 6 334
MG,31,63904,São Pedro da União, 4 885
MG,31,64001,São Pedro dos Ferros, 7 166
MG,31,64100,São Pedro do Suaçuí, 5 103
MG,31,64209,São Romão, 10 315
MG,31,64308,São Roque de Minas, 7 129
MG,31,64407,São Sebastião da Bela Vista, 6 387
MG,31,64431,São Sebastião da Vargem Alegre, 3 113
MG,31,64472,São Sebastião do Anta, 6 194
MG,31,64506,São Sebastião do Maranhão, 10 079
MG,31,64605,São Sebastião do Oeste, 8 815
MG,31,64704,São Sebastião do Paraíso, 71 796
MG,31,64803,São Sebastião do Rio Preto, 1 259
MG,31,64902,São Sebastião do Rio Verde, 2 300
MG,31,65008,São Tiago, 11 192
MG,31,65107,São Tomás de Aquino, 6 740
MG,31,65206,São Tomé das Letras, 6 904
MG,31,65305,São Vicente de Minas, 6 804
MG,31,65404,Sapucaí-Mirim, 6 311
MG,31,65503,Sardoá, 5 104
MG,31,65537,Sarzedo, 36 844
MG,31,65552,Setubinha, 9 917
MG,31,65560,Sem-Peixe, 2 433
MG,31,65578,Senador Amaral, 6 206
MG,31,65602,Senador Cortes, 2 240
MG,31,65701,Senador Firmino, 7 716
MG,31,65800,Senador José Bento, 2 068
MG,31,65909,Senador Modestino Gonçalves, 4 008
MG,31,66006,Senhora de Oliveira, 5 483
MG,31,66105,Senhora do Porto, 3 067
MG,31,66204,Senhora dos Remédios, 10 384
MG,31,66303,Sericita, 7 345
MG,31,66402,Seritinga, 1 819
MG,31,66501,Serra Azul de Minas, 3 792
MG,31,66600,Serra da Saudade,  833
MG,31,66709,Serra dos Aimorés, 6 944
MG,31,66808,Serra do Salitre, 11 801
MG,31,66907,Serrania, 7 621
MG,31,66956,Serranópolis de Minas, 4 399
MG,31,67004,Serranos, 1 990
MG,31,67103,Serro, 21 952
MG,31,67202,Sete Lagoas, 227 397
MG,31,67301,Silveirânia, 2 323
MG,31,67400,Silvianópolis, 6 179
MG,31,67509,Simão Pereira, 2 947
MG,31,67608,Simonésia, 19 750
MG,31,67707,Sobrália, 5 137
MG,31,67806,Soledade de Minas, 5 613
MG,31,67905,Tabuleiro, 4 014
MG,31,68002,Taiobeiras, 33 050
MG,31,68051,Taparuba, 3 387
MG,31,68101,Tapira, 4 118
MG,31,68200,Tapiraí, 1 690
MG,31,68309,Taquaraçu de Minas, 4 224
MG,31,68408,Tarumirim, 14 709
MG,31,68507,Teixeiras, 12 255
MG,31,68606,Teófilo Otoni, 137 418
MG,31,68705,Timóteo, 81 579
MG,31,68804,Tiradentes, 7 744
MG,31,68903,Tiros, 7 883
MG,31,69000,Tocantins, 16 185
MG,31,69059,Tocos do Moji, 3 826
MG,31,69109,Toledo, 7 214
MG,31,69208,Tombos, 8 609
MG,31,69307,Três Corações, 75 485
MG,31,69356,Três Marias, 28 895
MG,31,69406,Três Pontas, 55 255
MG,31,69505,Tumiritinga, 5 886
MG,31,69604,Tupaciguara, 25 470
MG,31,69703,Turmalina, 20 000
MG,31,69802,Turvolândia, 4 935
MG,31,69901,Ubá, 103 365
MG,31,70008,Ubaí, 11 708
MG,31,70057,Ubaporanga, 13 017
MG,31,70107,Uberaba, 337 836
MG,31,70206,Uberlândia, 713 224
MG,31,70305,Umburatiba, 2 684
MG,31,70404,Unaí, 86 619
MG,31,70438,União de Minas, 3 828
MG,31,70479,Uruana de Minas, 3 282
MG,31,70503,Urucânia, 10 600
MG,31,70529,Urucuia, 17 479
MG,31,70578,Vargem Alegre, 5 780
MG,31,70602,Vargem Bonita, 2 158
MG,31,70651,Vargem Grande do Rio Pardo, 4 633
MG,31,70701,Varginha, 136 467
MG,31,70750,Varjão de Minas, 6 969
MG,31,70800,Várzea da Palma, 33 744
MG,31,70909,Varzelândia, 18 840
MG,31,71006,Vazante, 19 975
MG,31,71030,Verdelândia, 7 672
MG,31,71071,Veredinha, 5 181
MG,31,71105,Veríssimo, 3 411
MG,31,71154,Vermelho Novo, 4 899
MG,31,71204,Vespasiano, 129 246
MG,31,71303,Viçosa, 76 430
MG,31,71402,Vieiras, 3 700
MG,31,71501,Mathias Lobato, 3 038
MG,31,71600,Virgem da Lapa, 11 804
MG,31,71709,Virgínia, 8 908
MG,31,71808,Virginópolis, 10 314
MG,31,71907,Virgolândia, 4 552
MG,31,72004,Visconde do Rio Branco, 39 160
MG,31,72103,Volta Grande, 4 443
MG,31,72202,Wenceslau Braz, 2 356
ES,32,102,Afonso Cláudio, 30 684
ES,32,136,Águia Branca, 9 711
ES,32,169,Água Doce do Norte, 12 042
ES,32,201,Alegre, 29 177
ES,32,300,Alfredo Chaves, 13 836
ES,32,359,Alto Rio Novo, 7 434
ES,32,409,Anchieta, 29 984
ES,32,508,Apiacá, 7 223
ES,32,607,Aracruz, 94 765
ES,32,706,Atílio Vivácqua, 10 540
ES,32,805,Baixo Guandu, 30 674
ES,32,904,Barra de São Francisco, 42 498
ES,32,1001,Boa Esperança, 13 608
ES,32,1100,Bom Jesus do Norte, 10 254
ES,32,1159,Brejetuba, 12 985
ES,32,1209,Cachoeiro de Itapemirim, 185 786
ES,32,1308,Cariacica, 353 491
ES,32,1407,Castelo, 36 930
ES,32,1506,Colatina, 120 033
ES,32,1605,Conceição da Barra, 27 458
ES,32,1704,Conceição do Castelo, 11 937
ES,32,1803,Divino de São Lourenço, 5 083
ES,32,1902,Domingos Martins, 35 416
ES,32,2009,Dores do Rio Preto, 6 596
ES,32,2108,Ecoporanga, 21 992
ES,32,2207,Fundão, 18 014
ES,32,2256,Governador Lindenberg, 11 009
ES,32,2306,Guaçuí, 29 358
ES,32,2405,Guarapari, 124 656
ES,32,2454,Ibatiba, 25 380
ES,32,2504,Ibiraçu, 11 723
ES,32,2553,Ibitirama, 9 520
ES,32,2603,Iconha, 12 326
ES,32,2652,Irupi, 13 710
ES,32,2702,Itaguaçu, 13 589
ES,32,2801,Itapemirim, 39 832
ES,32,2900,Itarana, 10 597
ES,32,3007,Iúna, 28 590
ES,32,3056,Jaguaré, 28 931
ES,32,3106,Jerônimo Monteiro, 11 575
ES,32,3130,João Neiva, 14 079
ES,32,3163,Laranja da Terra, 11 094
ES,32,3205,Linhares, 166 786
ES,32,3304,Mantenópolis, 12 770
ES,32,3320,Marataízes, 41 929
ES,32,3346,Marechal Floriano, 17 641
ES,32,3353,Marilândia, 12 387
ES,32,3403,Mimoso do Sul, 24 475
ES,32,3502,Montanha, 18 900
ES,32,3601,Mucurici, 5 466
ES,32,3700,Muniz Freire, 18 153
ES,32,3809,Muqui, 13 745
ES,32,3908,Nova Venécia, 49 065
ES,32,4005,Pancas, 18 893
ES,32,4054,Pedro Canário, 21 522
ES,32,4104,Pinheiros, 23 915
ES,32,4203,Piúma, 22 300
ES,32,4252,Ponto Belo, 6 497
ES,32,4302,Presidente Kennedy, 13 696
ES,32,4351,Rio Bananal, 19 274
ES,32,4401,Rio Novo do Sul, 11 069
ES,32,4500,Santa Leopoldina, 13 106
ES,32,4559,Santa Maria de Jetibá, 41 636
ES,32,4609,Santa Teresa, 22 808
ES,32,4658,São Domingos do Norte, 8 589
ES,32,4708,São Gabriel da Palha, 32 252
ES,32,4807,São José do Calçado, 10 878
ES,32,4906,São Mateus, 123 752
ES,32,4955,São Roque do Canaã, 10 886
ES,32,5002,Serra, 520 653
ES,32,5010,Sooretama, 26 502
ES,32,5036,Vargem Alta, 19 563
ES,32,5069,Venda Nova do Imigrante, 23 831
ES,32,5101,Viana, 73 423
ES,32,5150,Vila Pavão, 8 911
ES,32,5176,Vila Valério, 13 728
ES,32,5200,Vila Velha, 467 722
ES,32,5309,Vitória, 322 869
RJ,33,100,Angra dos Reis, 167 434
RJ,33,159,Aperibé, 11 034
RJ,33,209,Araruama, 129 671
RJ,33,225,Areal, 11 828
RJ,33,233,Armação dos Búzios, 40 006
RJ,33,258,Arraial do Cabo, 30 986
RJ,33,308,Barra do Piraí, 92 883
RJ,33,407,Barra Mansa, 169 894
RJ,33,456,Belford Roxo, 483 087
RJ,33,506,Bom Jardim, 28 102
RJ,33,605,Bom Jesus do Itabapoana, 35 173
RJ,33,704,Cabo Frio, 222 161
RJ,33,803,Cachoeiras de Macacu, 56 943
RJ,33,902,Cambuci, 14 616
RJ,33,936,Carapebus, 13 847
RJ,33,951,Comendador Levy Gasparian, 8 741
RJ,33,1009,Campos dos Goytacazes, 483 540
RJ,33,1108,Cantagalo, 19 390
RJ,33,1157,Cardoso Moreira, 12 958
RJ,33,1207,Carmo, 17 198
RJ,33,1306,Casimiro de Abreu, 46 110
RJ,33,1405,Conceição de Macabu, 21 104
RJ,33,1504,Cordeiro, 20 783
RJ,33,1603,Duas Barras, 10 980
RJ,33,1702,Duque de Caxias, 808 161
RJ,33,1801,Engenheiro Paulo de Frontin, 12 242
RJ,33,1850,Guapimirim, 51 696
RJ,33,1876,Iguaba Grande, 27 920
RJ,33,1900,Itaboraí, 224 267
RJ,33,2007,Itaguaí, 116 841
RJ,33,2056,Italva, 14 073
RJ,33,2106,Itaocara, 22 919
RJ,33,2205,Itaperuna, 101 041
RJ,33,2254,Itatiaia, 30 908
RJ,33,2270,Japeri, 96 289
RJ,33,2304,Laje do Muriaé, 7 336
RJ,33,2403,Macaé, 246 391
RJ,33,2452,Macuco, 5 415
RJ,33,2502,Magé, 228 127
RJ,33,2601,Mangaratiba, 41 220
RJ,33,2700,Maricá, 197 277
RJ,33,2809,Mendes, 17 502
RJ,33,2858,Mesquita, 167 127
RJ,33,2908,Miguel Pereira, 26 582
RJ,33,3005,Miracema, 26 881
RJ,33,3104,Natividade, 15 074
RJ,33,3203,Nilópolis, 146 774
RJ,33,3302,Niterói, 481 749
RJ,33,3401,Nova Friburgo, 189 939
RJ,33,3500,Nova Iguaçu, 785 867
RJ,33,3609,Paracambi, 41 375
RJ,33,3708,Paraíba do Sul, 42 063
RJ,33,3807,Paraty, 45 243
RJ,33,3856,Paty do Alferes, 29 619
RJ,33,3906,Petrópolis, 278 881
RJ,33,3955,Pinheiral, 24 298
RJ,33,4003,Piraí, 27 474
RJ,33,4102,Porciúncula, 17 288
RJ,33,4110,Porto Real, 20 373
RJ,33,4128,Quatis, 13 682
RJ,33,4144,Queimados, 140 523
RJ,33,4151,Quissamã, 22 393
RJ,33,4201,Resende, 129 612
RJ,33,4300,Rio Bonito, 56 276
RJ,33,4409,Rio Claro, 17 401
RJ,33,4508,Rio das Flores, 8 954
RJ,33,4524,Rio das Ostras, 156 491
RJ,33,4557,Rio de Janeiro,6 211 223
RJ,33,4607,Santa Maria Madalena, 10 232
RJ,33,4706,Santo Antônio de Pádua, 41 325
RJ,33,4755,São Francisco de Itabapoana, 45 059
RJ,33,4805,São Fidélis, 38 961
RJ,33,4904,São Gonçalo, 896 744
RJ,33,5000,São João da Barra, 36 573
RJ,33,5109,São João de Meriti, 440 962
RJ,33,5133,São José de Ubá, 7 070
RJ,33,5158,São José do Vale do Rio Preto, 22 080
RJ,33,5208,São Pedro da Aldeia, 104 029
RJ,33,5307,São Sebastião do Alto, 7 750
RJ,33,5406,Sapucaia, 17 729
RJ,33,5505,Saquarema, 89 559
RJ,33,5554,Seropédica, 80 596
RJ,33,5604,Silva Jardim, 21 352
RJ,33,5703,Sumidouro, 15 206
RJ,33,5752,Tanguá, 31 086
RJ,33,5802,Teresópolis, 165 123
RJ,33,5901,Trajano de Moraes, 10 302
RJ,33,6008,Três Rios, 78 346
RJ,33,6107,Valença, 68 088
RJ,33,6156,Varre-Sai, 10 207
RJ,33,6206,Vassouras, 33 976
RJ,33,6305,Volta Redonda, 261 563
SP,35,105,Adamantina, 34 687
SP,35,204,Adolfo, 4 351
SP,35,303,Aguaí, 32 072
SP,35,402,Águas da Prata, 7 369
SP,35,501,Águas de Lindóia, 17 930
SP,35,550,Águas de Santa Bárbara, 7 177
SP,35,600,Águas de São Pedro, 2 780
SP,35,709,Agudos, 37 680
SP,35,758,Alambari, 6 141
SP,35,808,Alfredo Marcondes, 4 445
SP,35,907,Altair, 3 451
SP,35,1004,Altinópolis, 16 818
SP,35,1103,Alto Alegre, 3 841
SP,35,1152,Alumínio, 17 301
SP,35,1202,Álvares Florence, 3 915
SP,35,1301,Álvares Machado, 27 255
SP,35,1400,Álvaro de Carvalho, 4 808
SP,35,1509,Alvinlândia, 2 885
SP,35,1608,Americana, 237 240
SP,35,1707,Américo Brasiliense, 33 019
SP,35,1806,Américo de Campos, 5 870
SP,35,1905,Amparo, 68 008
SP,35,2002,Analândia, 4 589
SP,35,2101,Andradina, 59 783
SP,35,2200,Angatuba, 24 022
