portal,nome,nome_submenu,id_submenu,submenu_ordem,id_consulta,titulo_consulta,tipo_consulta
121,Receitas e Despesas,Despesas públicas,13972,2,47141,Execução Detalhada de Despesas,CONSULTA_PADRAO
121,Receitas e Despesas,Despesas públicas,13972,2,47133,Ordem cronológica de empenhos a pagar,AGRUPADOR
121,Receitas e Despesas,Despesas públicas,13972,2,47132,Ordem cronológica de empenhos pagos,AGRUPADOR
121,Receitas e Despesas,Despesas públicas,13972,2,17069,Passagem Ônibus e Aérea,RELATORIOS
121,Receitas e Despesas,Despesas públicas,13972,2,17068,Reembolso de Despesas,RELATORIOS
121,Receitas e Despesas,Despesas públicas,13972,2,17064,Verba de Gabinete,RELATORIOS
121,Receitas e Despesas,Empenhos,14268,3,45614,"Despesas Empenhadas, Liquidadas e Pagas",CONSULTA_PADRAO
121,Receitas e Despesas,Empenhos,14268,3,11299,Empenhos Liquidados,CONSULTA_PADRAO
121,Receitas e Despesas,Convênios,15581,4,17071,Convênio,RELATORIOS
121,Administração,LGPD e e-SIC,65809,5,176105,Classificação Grau de Sigilo,RELATORIOS
121,Administração,Almoxarifado,13974,1,17070,Estoque e Suprimentos,RELATORIOS
121,Administração,Almoxarifado,13974,1,47165,Movimentação de Estoque,CONSULTA_PADRAO
121,Administração,Frotas,13975,2,47148,Relação de Veículos,CONSULTA_PADRAO
121,Administração,Movimentação Bancária,15385,4,34766,Transferências Financeiras Concedidas.,CONSULTA_PADRAO
121,Administração,Movimentação Bancária,15385,4,34765,Transferências Financeiras Recebidas.,CONSULTA_PADRAO
121,Administração,Patrimônio,15386,3,33943,Bens do Patrimônio Público,CONSULTA_PADRAO
121,Obras e Patrimônio público,Obras,13968,5,47163,Obras Públicas,CONSULTA_PADRAO
121,Obras e Patrimônio público,Bens Patrimoniais,13969,1,47149,Relação de Bens do Patrimônio Público,CONSULTA_PADRAO
120,PESSOAL,Prestadores de serviços Terceirizados,37110,5,75332,Prestadores de serviços terceirizados,RELATORIOS
120,PESSOAL,Concurso público,36665,4,101413,Concurso 2018-1,RELATORIOS
120,PESSOAL,Concurso público,36665,4,101412,Concurso 2018-2,RELATORIOS
120,PESSOAL,Concurso público,36665,4,101405,Concurso 2022,RELATORIOS
120,PESSOAL,Concurso público,36665,4,101400,Concurso 2024,RELATORIOS
120,PESSOAL,Folha de Pagamento,13614,1,9691,Servidores e Remunerações.,CONSULTA_PADRAO
120,PESSOAL,Folha de Pagamento,13614,1,9608,Servidores e Remunerações - Educação,CONSULTA_PADRAO
120,PESSOAL,Servidores por vínculo,13616,3,162398,Edital PSS Estagiário,RELATORIOS
120,PESSOAL,Servidores por vínculo,13616,3,103039,Estagiários.,CONSULTA_PADRAO
120,PESSOAL,Servidores por vínculo,13616,3,9585,Servidores Públicos,CONSULTA_PADRAO
120,PESSOAL,Quadro de Pessoal,13615,2,9970,Aposentados/Pensionistas Ativos,CONSULTA_PADRAO
120,PESSOAL,Quadro de Pessoal,13615,2,104576,Aposentados/Pensionistas Inativos,CONSULTA_PADRAO
120,PESSOAL,Quadro de Pessoal,13615,2,34738,Horário de Servidores,RELATORIOS
120,PESSOAL,Quadro de Pessoal,13615,2,109234,Plano de Cargos e Carreira do Magistério Lei 1103/2010.,RELATORIOS
120,PESSOAL,Quadro de Pessoal,13615,2,109231,Plano de Cargos e Carreira dos Servidores Lei1614/2018.,RELATORIOS
120,PESSOAL,Quadro de Pessoal,13615,2,104815,Servidores Cedidos/Recebidos.,CONSULTA_PADRAO
120,PESSOAL,Quadro de Pessoal,13615,2,9584,Servidores Públicos Ativos,CONSULTA_PADRAO
120,PESSOAL,Quadro de Pessoal,13615,2,25492,Servidores Temporários,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,ADIANTAMENTO,25436,6,9600,Adiantamentos,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,ADIANTAMENTO,25436,6,42680,Prestação de Contas - Adiantamentos,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,DIÁRIAS,25435,5,9580,Despesas de Diárias e Viagens,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,DIÁRIAS,25435,5,42678,Prestação de Contas - Diárias,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,DIÁRIAS,25435,5,95799,Tabela de Valores de Diárias,RELATORIOS
120,RECEITAS E DESPESAS,EMPENHOS,13710,4,26839,Comprovantes de Liquidação,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,EMPENHOS,13710,4,77961,Consulta de IRRF,AGRUPADOR
120,RECEITAS E DESPESAS,EMPENHOS,13710,4,10125,Despesas Empenhadas,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,EMPENHOS,13710,4,41898,"Despesas Empenhadas, Liquidadas e Pagas",CONSULTA_PADRAO
120,RECEITAS E DESPESAS,EMPENHOS,13710,4,9965,Empenhos Liquidados,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,EMPENHOS,13710,4,105337,Ordem cronológica de empenhos a pagar.,AGRUPADOR
120,RECEITAS E DESPESAS,EMPENHOS,13710,4,105340,Ordem cronológica de empenhos pagos.,AGRUPADOR
120,RECEITAS E DESPESAS,DESPESAS PÚBLICAS,13608,2,25521,Ajuda de Custos,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,DESPESAS PÚBLICAS,13608,2,25523,Cartão Corporativo,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,DESPESAS PÚBLICAS,13608,2,69294,Despesas a Pagar,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,DESPESAS PÚBLICAS,13608,2,34321,Despesas com passagens.,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,DESPESAS PÚBLICAS,13608,2,9575,Despesas com Pessoal,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,DESPESAS PÚBLICAS,13608,2,9563,Despesas com Pessoal - Educação,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,DESPESAS PÚBLICAS,13608,2,26905,Despesas Com Viagens - Combustível,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,DESPESAS PÚBLICAS,13608,2,9601,Despesas Orçamentárias,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,DESPESAS PÚBLICAS,13608,2,79556,Despesas por Credor.,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,DESPESAS PÚBLICAS,13608,2,9579,Despesas por Programas e Ações,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,DESPESAS PÚBLICAS,13608,2,47125,Execução de Despesas (Completo e Detalhado).,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,DESPESAS PÚBLICAS,13608,2,34378,Reembolso.,RELATORIOS
120,RECEITAS E DESPESAS,DESPESAS PÚBLICAS,13608,2,78497,Restos a pagar,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,DESPESAS PÚBLICAS,13608,2,25524,Verbas de Representação e de Gabinete,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,CONVÊNIOS/TRANFERÊNCIAS VOLUNTÁRIAS,13630,3,73632,Auxílio Emergencial a Gratuidade das Pessoas Idosas - EC 123/22,RELATORIOS
120,RECEITAS E DESPESAS,CONVÊNIOS/TRANFERÊNCIAS VOLUNTÁRIAS,13630,3,75399,CONVÊNIOS E OUTROS INTRUMENTOS CONGÊNERES SEM RECEBIMENTO DE RECUSOS,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,CONVÊNIOS/TRANFERÊNCIAS VOLUNTÁRIAS,13630,3,26909,Convênios Estaduais/Transferências Voluntárias,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,CONVÊNIOS/TRANFERÊNCIAS VOLUNTÁRIAS,13630,3,26908,Convênios Federais/Transferências Voluntárias,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,CONVÊNIOS/TRANFERÊNCIAS VOLUNTÁRIAS,13630,3,32649,Convênios Recebidos/Transferências Voluntárias,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,CONVÊNIOS/TRANFERÊNCIAS VOLUNTÁRIAS,13630,3,35783,Incentivos Relacionados a Projetos Culturais,RELATORIOS
120,RECEITAS E DESPESAS,CONVÊNIOS/TRANFERÊNCIAS VOLUNTÁRIAS,13630,3,74885,Parcerias e Convênios Repassados/Transferências Voluntárias,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,RECEITAS PÚBLICAS,13607,1,9603,Receita Prevista x Realizada,LISTA_EM_ARVORE
120,RECEITAS E DESPESAS,RECEITAS PÚBLICAS,13607,1,9574,Receitas Orçamentárias,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,RECEITAS PÚBLICAS,13607,1,9598,Receitas Orçamentárias Diárias,CONSULTA_PADRAO
120,RECEITAS E DESPESAS,RECEITAS PÚBLICAS,13607,1,9597,Receitas Tributárias Arrecadadas,CONSULTA_PADRAO
120,DEMONSTRATIVOS E RELATÓRIOS,Relatórios de Gestão ou Atividades,55072,7,154665,Movimentação Bancária Mensal,CONSULTA_PADRAO
120,DEMONSTRATIVOS E RELATÓRIOS,Relatórios de Gestão ou Atividades,55072,7,105355,Relatórios de Gestão ou Atividades,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Incentivos a Cultura,55045,6,115815,Lei Aldir Blanc,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Incentivos a Cultura,55045,6,105059,Lei Lei Rouanet,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Incentivos a Cultura,55045,6,105072,Lei Paulo Gustavo,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Julgamento das contas do poder executivo pelo legislativo,37114,5,75338,Julgamento das contas do poder executivo pelo legislativo,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Informações Tributárias,36598,4,105890,Desonerações Concedidas,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Informações Tributárias,36598,4,74389,Inscritos na Dívida Ativa,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Informações Tributárias,36598,4,10285,Leis de Incentivos e Isenções Fiscais,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Informações Tributárias,36598,4,105894,Renuncias de Receitas,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Atas de Audiências Públicas,19975,3,27618,Atas de Audiência Pública,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Movimentação Bancária,14242,2,9616,Movimentação Bancária,CONSULTA_PADRAO
120,DEMONSTRATIVOS E RELATÓRIOS,Movimentação Bancária,14242,2,9595,Transferências Financeiras Concedidas,CONSULTA_PADRAO
120,DEMONSTRATIVOS E RELATÓRIOS,Movimentação Bancária,14242,2,9594,Transferências Financeiras Recebidas,CONSULTA_PADRAO
120,DEMONSTRATIVOS E RELATÓRIOS,Contas Públicas,13618,1,10202,Anexos Anuais,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Contas Públicas,13618,1,10200,Anexos da Lei 4320/1964,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Contas Públicas,13618,1,10201,Anexos da Lei de Responsabilidade Fiscal,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Contas Públicas,13618,1,135681,CDP (Cadastro da Dívida Pública)-Consolidado,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Contas Públicas,13618,1,77661,Dívida Consolidada,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Contas Públicas,13618,1,77664,Instrução Normativa,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Contas Públicas,13618,1,10279,LDO,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Contas Públicas,13618,1,10280,LOA,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Contas Públicas,13618,1,77665,"Manuais PPA, LDO e LOA",RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Contas Públicas,13618,1,77662,Operação de Crédito,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Contas Públicas,13618,1,26915,Plano de Contas,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Contas Públicas,13618,1,10273,PLANO PLURIANUAL,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Contas Públicas,13618,1,78496,Precatórios,RELATORIOS
120,DEMONSTRATIVOS E RELATÓRIOS,Contas Públicas,13618,1,77663,Requisição de Pequeno Valor,CONSULTA_PADRAO
120,LICITAÇÕES E CONTRATOS,Processos Licitatórios,13605,3,176181,Atas de Adesão - SRP,CONSULTA_PADRAO
120,LICITAÇÕES E CONTRATOS,Processos Licitatórios,13605,3,103066,Processos de Dispensas e Inexigibilidade,CONSULTA_PADRAO
120,LICITAÇÕES E CONTRATOS,Processos Licitatórios,13605,3,95802,Processos Licitatórios.,CONSULTA_PADRAO
120,LICITAÇÕES E CONTRATOS,Processos Licitatórios,13605,3,75644,Relação dos Licitantes sancionados administrativamente,RELATORIOS
120,LICITAÇÕES E CONTRATOS,Processos Licitatórios,13605,3,22297,Seleções Simplificadas,RELATORIOS
120,LICITAÇÕES E CONTRATOS,Contratos,13604,2,9683,Contratos e Aditivos,CONSULTA_PADRAO
120,LICITAÇÕES E CONTRATOS,Contratos,13604,2,9572,Contratos - Educação,CONSULTA_PADRAO
120,LICITAÇÕES E CONTRATOS,Contratos,13604,2,74391,Fiscais de Contratos,CONSULTA_PADRAO
120,LICITAÇÕES E CONTRATOS,Contratos,13604,2,74402,Licitantes Sancionados,RELATORIOS
120,LICITAÇÕES E CONTRATOS,Contratos,13604,2,105031,Plano Anual de Compras,RELATORIOS
120,LICITAÇÕES E CONTRATOS,Compras Diretas,13603,1,9592,Compras Diretas,CONSULTA_PADRAO
120,ADMINISTRAÇÃO,Inovações,55862,8,108175,Hackasun,RELATORIOS
120,ADMINISTRAÇÃO,Concurso Geral,54481,7,103046,Concursos Gerais,CONSULTA_PADRAO
120,ADMINISTRAÇÃO,Rol de Documentos Classificados,52390,6,95708,Rol de Documentos,RELATORIOS
120,ADMINISTRAÇÃO,Atos Normativos,36575,5,74131,Decretos,CONSULTA_PADRAO
120,ADMINISTRAÇÃO,Atos Normativos,36575,5,74130,Leis,CONSULTA_PADRAO
120,ADMINISTRAÇÃO,Atos Normativos,36575,5,74129,Portarias,CONSULTA_PADRAO
120,ADMINISTRAÇÃO,Obras,13611,2,9565,Mapa de obras,CONSULTA_PADRAO
120,ADMINISTRAÇÃO,Obras,13611,2,9573,Obras Públicas,CONSULTA_PADRAO
120,ADMINISTRAÇÃO,Obras,13611,2,74393,Obras Públicas Paralisadas,CONSULTA_PADRAO
120,ADMINISTRAÇÃO,Patrimônios Públicos,13612,3,26912,Bens do Patrimônio Permutados,CONSULTA_PADRAO
120,ADMINISTRAÇÃO,Patrimônios Públicos,13612,3,28166,Relação de Bens do Patrimônio Cedidos,CONSULTA_PADRAO
120,ADMINISTRAÇÃO,Patrimônios Públicos,13612,3,9615,Relação de Bens do Patrimônio Público,CONSULTA_PADRAO
120,ADMINISTRAÇÃO,Cartas de Serviços,13778,4,10196,Cartas de Serviços,RELATORIOS
120,ADMINISTRAÇÃO,Frotas,13610,1,9618,Relação de Veículos,CONSULTA_PADRAO
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",COVID-19,37101,6,9567,Contratos - COVID-19,CONSULTA_PADRAO
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",COVID-19,37101,6,9566,Despesas - COVID-19,CONSULTA_PADRAO
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",COVID-19,37101,6,9605,Processos Licitatórios - COVID-19,CONSULTA_PADRAO
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",COVID-19,37101,6,9569,Receitas - COVID-19,CONSULTA_PADRAO
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",ASSISTÊNCIA SOCIAL,27583,5,80799,Atividades do CRAS,RELATORIOS
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",ASSISTÊNCIA SOCIAL,27583,5,141107,Boletim vigilância,RELATORIOS
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",ASSISTÊNCIA SOCIAL,27583,5,110250,Diagnóstico socioterritorial,RELATORIOS
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",ASSISTÊNCIA SOCIAL,27583,5,110545,Instrumento de Planejamento,RELATORIOS
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",ASSISTÊNCIA SOCIAL,27583,5,49444,Plano Municipal de Assistência,RELATORIOS
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",CONSELHO MUNICIPAL DE EDUCAÇÃO,13800,2,10212,Atas do Conselho de Educação,RELATORIOS
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",CONSELHO MUNICIPAL DE EDUCAÇÃO,13800,2,10211,Conselho Municipal,RELATORIOS
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",CONSELHO MUNICIPAL DE SAÚDE,13803,4,10278,ATAS DO CONSELHO DE SAÚDE,RELATORIOS
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",CONSELHO MUNICIPAL DE SAÚDE,13803,4,10277,Conselho Municipal de Saúde,RELATORIOS
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",EDUCAÇÃO,13780,1,10208,Cardápio Escolar,RELATORIOS
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",EDUCAÇÃO,13780,1,26916,FNDE - Liberação de Recursos,RELATORIOS
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",EDUCAÇÃO,13780,1,10209,LISTA DE ESPERA CMEIs/CRITÉRIOS,RELATORIOS
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",EDUCAÇÃO,13780,1,10210,Plano de educação e  relatório de resultados,RELATORIOS
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",SAÚDE,13624,3,10206,Escala de Profissionais,RELATORIOS
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",SAÚDE,13624,3,80801,Fluxo de Atendimento de Consulta Especializada,RELATORIOS
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",SAÚDE,13624,3,80800,Fluxo de Atendimento de Urgência e Emergência,RELATORIOS
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",SAÚDE,13624,3,74399,Lista de Medicamentos Fornecidos - SUS,RELATORIOS
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",SAÚDE,13624,3,10267,Plano Municipal de Saúde,RELATORIOS
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",SAÚDE,13624,3,74604,Prestadores de Serviços de Saúde,CONSULTA_PADRAO
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",SAÚDE,13624,3,80805,Procedimento Operacional Padrão Farmácia,RELATORIOS
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",SAÚDE,13624,3,80798,Procedimento Operacional Padrão - Sala de Vacina,RELATORIOS
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",SAÚDE,13624,3,74605,Procedimento Operacional Padrão - Unidade de Saude,RELATORIOS
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",SAÚDE,13624,3,74602,Programação Anual de Saúde,RELATORIOS
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",SAÚDE,13624,3,10205,Relatório de Gestão Municipal de Saúde,RELATORIOS
120,"EDUCAÇÃO, SAÚDE E ASSISTÊNCIA",SAÚDE,13624,3,74603,Unidades de Saúde/ Horários de Atendimento,RELATORIOS
120,LGPD e e-SIC,LEIS,37287,5,74908,Instrumento normativo de regulamentação da LAI,RELATORIOS
120,LGPD e e-SIC,SECRETARIA DA FAZENDA PR,37119,7,75344,SECRETARIA DA FAZENDA PR,RELATORIOS
120,LGPD e e-SIC,RECEITA FEDERAL,37118,6,75343,RECEITA FEDERAL,RELATORIOS
120,LGPD e e-SIC,JUSTIÇA ELEITORAL,37117,4,75342,JUSTIÇA ELEITORAL,RELATORIOS
120,LGPD e e-SIC,DETRAN/PR,37116,3,75341,DETRAN/PR,CONSULTA_PADRAO
120,LGPD e e-SIC,LGPD,37115,2,105501,Regulamentação da LGPD,RELATORIOS
120,LGPD e e-SIC,LGPD,37115,2,75340,Responsável LGPD,RELATORIOS
120,LGPD e e-SIC,LGPD,37115,2,105507,Resultado de Pesquisa de Satisfação,RELATORIOS
120,LGPD e e-SIC,Documentos e-SIC,13632,1,75312,Classificação Grau de Sigilo,RELATORIOS
894,DESPESAS,Despesas públicas,38006,2,77021,Adiantamentos,CONSULTA_PADRAO
894,DESPESAS,Despesas públicas,38006,2,77130,Despesas com Pessoal,CONSULTA_PADRAO
894,DESPESAS,Despesas públicas,38006,2,77113,Despesas de Diárias e Viagens,CONSULTA_PADRAO
894,DESPESAS,Despesas públicas,38006,2,77019,Despesas Orçamentárias,CONSULTA_PADRAO
894,DESPESAS,Despesas públicas,38006,2,77116,Despesas por Credor,CONSULTA_PADRAO
894,DESPESAS,Despesas públicas,38006,2,77117,Despesas por Programas e Ações,CONSULTA_PADRAO
894,DESPESAS,Despesas públicas,38006,2,77057,Execução Detalhada de Despesas,CONSULTA_PADRAO
894,DESPESAS,Despesas públicas,38006,2,77215,Execução Detalhada de Despesas - (Empenhado - Liquidado - Pago),CONSULTA_PADRAO
894,DESPESAS,Despesas públicas,38006,2,77034,Ordem cronológica de empenhos a pagar,AGRUPADOR
894,DESPESAS,Despesas públicas,38006,2,77032,Ordem cronológica de empenhos pagos,AGRUPADOR
894,DESPESAS,Execução Extraorçamentária,38005,3,77078,Receitas e Despesas Extraorçamentárias,CONSULTA_PADRAO
894,Pessoal,Servidores,38020,1,77123,Estagiários,CONSULTA_PADRAO
894,Pessoal,Servidores,38020,1,77053,Servidores Cedidos/Recebidos,CONSULTA_PADRAO
894,Pessoal,Servidores,38020,1,77067,Servidores e Remunerações,CONSULTA_PADRAO
894,Pessoal,Servidores,38020,1,77040,Servidores Públicos,CONSULTA_PADRAO
894,Pessoal,Folha de pagamento,38019,3,77112,Folha de Pagamento,AGRUPADOR
894,Licitações e Contratos,Contratos,38023,2,171214,Fiscais de Contratos,AGRUPADOR
894,Demonstrativos e Relatórios,Demonstrativos,38017,2,77108,Movimentação Bancária,CONSULTA_PADRAO
894,Demonstrativos e Relatórios,Demonstrativos,38017,2,77066,Transferências Financeiras Concedidas,CONSULTA_PADRAO
894,Demonstrativos e Relatórios,Demonstrativos,38017,2,77064,Transferências Financeiras Recebidas,CONSULTA_PADRAO
894,Demonstrativos e Relatórios,Demonstrativos,38017,2,77063,Transferências Voluntárias,CONSULTA_PADRAO
894,Demonstrativos e Relatórios,Relatórios,38016,1,154580,Movimentação Bancária Mensal,CONSULTA_PADRAO
894,Demonstrativos e Relatórios,Relatórios,38016,1,77036,Relatórios da Lei 4.320/64,RELATORIOS
894,Demonstrativos e Relatórios,Relatórios,38016,1,77035,Relatórios da Lei 9.755/98,RELATORIOS
894,Demonstrativos e Relatórios,Relatórios,38016,1,77069,Relatórios da Lei de Responsabilidade Fiscal,RELATORIOS
486,Receitas e Despesas,Receitas públicas,24682,1,40532,Incentivos Fiscais Concedidos,CONSULTA_PADRAO
486,Receitas e Despesas,Receitas públicas,24682,1,40526,Parcerias e Convênios Repassados,CONSULTA_PADRAO
486,Receitas e Despesas,Receitas públicas,24682,1,40975,Receita Prevista x Realizada.,LISTA_EM_ARVORE
486,Receitas e Despesas,Receitas públicas,24682,1,40519,Receitas Orçamentárias,CONSULTA_PADRAO
486,Receitas e Despesas,Receitas públicas,24682,1,40520,Receitas Orçamentárias Diárias,CONSULTA_PADRAO
486,Receitas e Despesas,Receitas públicas,24682,1,40516,Receitas Tributárias Arrecadadas,CONSULTA_PADRAO
486,Receitas e Despesas,Despesas públicas,24681,2,40550,Adiantamentos,CONSULTA_PADRAO
486,Receitas e Despesas,Despesas públicas,24681,2,40544,Despesas com Pessoal,CONSULTA_PADRAO
486,Receitas e Despesas,Despesas públicas,24681,2,40534,Despesas de Diárias e Viagens,CONSULTA_PADRAO
486,Receitas e Despesas,Despesas públicas,24681,2,40536,Despesas Orçamentárias,CONSULTA_PADRAO
486,Receitas e Despesas,Despesas públicas,24681,2,40537,Despesas por Credor,CONSULTA_PADRAO
486,Receitas e Despesas,Despesas públicas,24681,2,40538,Despesas por Programas e Ações,CONSULTA_PADRAO
486,Receitas e Despesas,Despesas públicas,24681,2,40506,Execução Detalhada de Despesas,CONSULTA_PADRAO
486,Receitas e Despesas,Despesas públicas,24681,2,40498,Ordem cronológica de empenhos a pagar,AGRUPADOR
486,Receitas e Despesas,Despesas públicas,24681,2,40497,Ordem cronológica de empenhos pagos,AGRUPADOR
486,Receitas e Despesas,Execução Extraorçamentária,24680,3,40518,Receitas e Despesas Extraorçamentárias,CONSULTA_PADRAO
486,Pessoal,Quadros de pessoal,24695,2,40549,Cargos e Vencimentos,CONSULTA_PADRAO
486,Pessoal,Servidores,24694,1,40541,Estagiários,CONSULTA_PADRAO
486,Pessoal,Servidores,24694,1,40505,Servidores Cedidos/Recebidos,CONSULTA_PADRAO
486,Pessoal,Servidores,24694,1,40511,Servidores e Remunerações,CONSULTA_PADRAO
486,Pessoal,Servidores,24694,1,40500,Servidores Públicos,CONSULTA_PADRAO
486,Pessoal,Servidores,24694,1,40502,Servidores Públicos Ativos,CONSULTA_PADRAO
486,Pessoal,Folha de pagamento,24693,3,40533,Folha de Pagamento,AGRUPADOR
486,Licitações e Contratos,Notas Fiscais,24700,4,40529,Notas Fiscais Recebidas,CONSULTA_PADRAO
486,Licitações e Contratos,Compras Diretas,24699,3,40548,Compras Diretas,CONSULTA_PADRAO
486,Licitações e Contratos,Processos Licitatórios,24698,1,40525,Dispensa de Licitação,CONSULTA_PADRAO
486,Licitações e Contratos,Processos Licitatórios,24698,1,40524,Inexigibilidade de Licitação,CONSULTA_PADRAO
486,Licitações e Contratos,Processos Licitatórios,24698,1,40523,Processos Licitatórios,CONSULTA_PADRAO
486,Licitações e Contratos,Contratos,24697,2,40546,Contratos,CONSULTA_PADRAO
486,Licitações e Contratos,Contratos,24697,2,170530,Fiscais de Contratos,AGRUPADOR
486,Demonstrativos e Relatórios,Demonstrativos,24691,2,40531,Movimentação Bancária,CONSULTA_PADRAO
486,Demonstrativos e Relatórios,Demonstrativos,24691,2,40510,Transferências Financeiras Concedidas,CONSULTA_PADRAO
486,Demonstrativos e Relatórios,Demonstrativos,24691,2,40509,Transferências Financeiras Recebidas,CONSULTA_PADRAO
486,Demonstrativos e Relatórios,Demonstrativos,24691,2,40508,Transferências Voluntárias,CONSULTA_PADRAO
486,Demonstrativos e Relatórios,Relatórios,24690,1,153884,Movimentação Bancária Mensal,CONSULTA_PADRAO
486,Demonstrativos e Relatórios,Relatórios,24690,1,44647,Relatórios da Lei 4.320/64,RELATORIOS
486,Demonstrativos e Relatórios,Relatórios,24690,1,44137,Relatórios da Lei 9.755/98,RELATORIOS
486,Demonstrativos e Relatórios,Relatórios,24690,1,40553,Relatórios da Lei de Responsabilidade Fiscal.,RELATORIOS
486,Demonstrativos e Relatórios,Relatórios,24690,1,40552,Relatórios Gerais - (Contas Públicas),RELATORIOS
486,Obras e Patrimônio público,Obras,24678,5,40528,Obras Públicas,CONSULTA_PADRAO
486,Obras e Patrimônio público,Bens Patrimoniais,24677,1,40514,Relação de Bens do Patrimônio Público,CONSULTA_PADRAO
486,Mais consultas,Educação Transparente,24688,1,40545,Contratos - Educação,CONSULTA_PADRAO
486,Mais consultas,Educação Transparente,24688,1,40543,Despesas com Pessoal - Educação,CONSULTA_PADRAO
486,Mais consultas,Educação Transparente,24688,1,40535,Despesas de Diárias e Viagens - Educação,CONSULTA_PADRAO
